BR_0000243,-55.511,-1.947,4670000000000.000,126969,4766634807437.578
CI_0000031,-2.710,9.190,111500000000.000,142915,114994590745.881
TH_0000129,100.671,15.671,110569000000.000,152481,103086073157.358
TH_0000178,100.112,15.671,110569000000.000,152481,103086073157.358
CN_0000047,89.783,29.383,110415000000.000,171900,129055362912.471
BR_0000137,-62.899,-12.851,110000000000.000,111115,122706999671.605
FR_0000292,-0.860,47.390,110000000000.000,197639,120439188402.150
CN_0000157,98.683,27.733,109714000000.000,169758,92645956714.986
DE_0000783,14.142,52.873,109564000000.000,205589,107137348590.236
RU_0000010,130.900,57.770,108000000000.000,213022,115969175339.213
BR_0000152,-66.667,-11.550,107000000000.000,112547,125473545116.805
CN_0000140,89.200,29.350,106400000000.000,171899,120924941452.728
RU_0000002,172.970,65.450,106000000000.000,223906,107501151934.840
ZM_0000016,26.017,-15.767,105672000000.000,106973,119972992782.364
CN_0000003,100.467,24.533,105660000000.000,165441,109924975292.004
BR_0000067,-67.368,-8.651,105000000000.000,116866,121849196502.020
BR_0000068,-67.375,-8.653,105000000000.000,116866,121849196502.020
NA_0000003,19.767,-17.900,104058000000.000,104080,122059196436.654
CA_0005967,-126.097,59.412,104000000000.000,214668,108105625236.027
TH_0000163,104.862,15.222,104000000000.000,151770,101206092291.001
BR_0002804,-56.965,-17.623,103000000000.000,103926,121495475548.077
CA_0001946,-92.809,56.417,103000000000.000,210415,90563409675.761
IN_0000062,79.445,18.836,102900000000.000,156759,108044051715.025
CA_0003218,-97.215,49.009,102000000000.000,200326,101668904966.915
RU_0000163,41.147,49.793,102000000000.000,201323,101539918749.746
ML_0000022,-5.900,13.217,101600000000.000,148669,121218992448.620
CA_0003757,-120.672,56.139,101000000000.000,210359,104840810971.379
ZA_0000009,23.696,-29.162,99316000000.000,86809,106900218341.852
ZA_0000257,27.974,-22.951,98160000000.000,96897,107108050223.784
CA_0004427,-122.497,52.974,97900000000.000,205316,117302127530.028
DE_0000726,11.978,52.547,97780000000.000,205584,116808536350.291
CA_0001832,-78.573,53.730,96600000000.000,206843,100899768134.681
FR_0000249,4.650,43.800,96499940000.000,192610,101687180382.649
ZM_0000017,25.917,-14.933,96239000000.000,107692,102144431578.275
FR_0001315,4.670,43.920,95590000000.000,192610,101687180382.649
CI_0000017,-4.750,5.880,95500000000.000,137871,107155546863.835
CA_0001833,-77.524,53.794,95300000000.000,206845,97243958839.758
RU_0000105,78.220,67.000,95100000000.000,225876,93164963003.364
AR_0000041,-63.670,-40.430,95000000000.000,71513,104480083125.483
DE_0000728,11.644,52.135,94942000000.000,204864,94184142189.864
CA_0001955,-88.325,55.375,94300000000.000,208984,102131371604.439
DE_0000724,11.883,51.990,94060000000.000,204864,94184142189.864
GH_0000005,-2.917,10.633,93820000000.000,145075,90618016332.670
BR_0000255,-58.347,-10.439,93814000000.000,114004,96443335278.322
CA_0003094,-99.962,49.861,93800000000.000,201039,78251456029.867
CA_0003102,-100.100,49.871,93700000000.000,201039,78251456029.867
CN_0000065,100.483,25.250,93500000000.000,165441,109924975292.004
GH_0000010,-1.080,9.700,92950000000.000,143638,96949191238.258
CA_0001931,-60.785,53.248,92500000000.000,206159,99501764419.627
ZA_0000010,24.438,-29.815,92346000000.000,86809,106900218341.852
BR_0000437,-50.800,-13.690,92300000000.000,109699,92154936287.797
NA_0000001,14.217,-17.400,91815000000.000,104789,95523829301.830
BR_0000928,-44.812,-17.067,91000000000.000,104671,90609072765.275
CA_0001033,-76.231,45.517,89900000000.000,195328,95026078186.786
CA_0001037,-76.239,45.475,89600000000.000,195328,95026078186.786
CN_0000158,99.083,25.150,89200000000.000,166159,93173287216.435
CA_0005197,-117.698,49.094,88100000000.000,200285,86832042985.986
RS_0000005,19.618,44.981,87966000000.000,194080,96735878490.362
IN_0000037,73.654,21.885,87892000000.000,161790,85655299301.601
CN_0000007,99.300,25.583,87572000000.000,166879,90377361672.774
CA_0005232,-117.718,49.178,87400000000.000,200285,86832042985.986
IN_0000301,77.959,18.863,86600000000.000,156756,96343923671.818
KZ_0000003,66.280,52.020,86200000000.000,204973,94443525009.760
CA_0003481,-107.439,55.961,85000000000.000,209666,76090543220.692
BR_0002422,-51.400,-22.667,84900000000.000,96738,84942640197.925
BR_0002420,-51.365,-22.656,84800000000.000,96738,84942640197.925
KH_0000005,104.802,11.812,84400000000.000,146730,90305970469.686
ML_0000005,-9.230,13.360,84400000000.000,149382,71889674844.936
ES_0000971,0.522,40.814,84230000000.000,188282,92046237707.546
CN_0000002,99.383,25.833,84220000000.000,166879,90377361672.774
BR_0000233,-56.383,-1.458,82900000000.000,127687,86542584251.259
ES_0001058,0.551,41.228,82416000000.000,189002,89704391007.782
CA_0003017,-98.330,52.002,82300000000.000,203924,83815556042.238
ES_0001100,0.571,41.187,82245000000.000,189002,89704391007.782
BR_0001472,-40.064,-19.407,82100000000.000,101800,90356186786.431
CA_0005905,-136.272,62.094,81800000000.000,218968,89411877250.429
BR_0000273,-56.019,-9.641,81600000000.000,115448,81722266123.811
LT_0000005,22.580,55.076,81200000000.000,209206,82851014970.706
FR_0000306,0.060,47.220,81099940000.000,197641,93500307524.209
ES_0001140,0.434,41.242,81060000000.000,189001,87380242441.728
VE_0000012,-66.950,1.950,80960000000.000,131987,71048192911.450
ES_0000972,0.357,41.248,80183000000.000,189001,87380242441.728
BR_0000234,-56.709,-1.460,80100000000.000,127687,86542584251.259
CA_0004438,-122.735,53.901,79900000000.000,206755,79966048794.380
CA_0003016,-98.712,51.587,79800000000.000,203923,81901762297.931
CA_0004426,-122.712,53.912,79500000000.000,206755,79966048794.380
BR_0000232,-56.852,-1.371,79000000000.000,127687,86542584251.259
BR_0000235,-56.852,-1.370,79000000000.000,127687,86542584251.259
RU_0000102,114.057,71.980,78800000000.000,233149,71588112114.472
CA_0003482,-107.726,55.923,78700000000.000,209665,67526049014.633
BR_0000236,-56.923,-1.232,78200000000.000,127687,86542584251.259
CN_0000134,98.783,28.550,77640000000.000,171198,73853084564.300
BR_0000035,-69.881,-6.684,77300000000.000,119740,82619015694.156
BR_0001466,-40.630,-19.533,76400000000.000,101079,81609856676.320
BR_0001467,-40.633,-19.533,76400000000.000,101079,81609856676.320
BR_0001468,-40.624,-19.530,76400000000.000,101079,81609856676.320
BR_0000435,-51.081,-14.913,76300000000.000,108258,74212397558.889
TR_0000017,35.833,41.367,75121000000.000,189072,78144878260.049
HU_0000034,20.200,47.183,75113000000.000,197681,76518742695.291
CA_0003637,-113.288,54.722,74602296880.000,208214,86788054507.784
BR_0000087,-66.853,1.215,74300000000.000,131267,77228578645.984
CA_0001016,-76.671,45.610,74300000000.000,195327,84163780293.729
BR_0000599,-42.700,-6.583,73800000000.000,119795,79625844034.382
BR_0000598,-42.697,-6.622,73700000000.000,119795,79625844034.382
CA_0001019,-76.631,45.661,73700000000.000,195327,84163780293.729
CA_0001552,-71.635,48.577,73000000000.000,199657,83442373876.436
CA_0001582,-71.754,48.564,73000000000.000,199657,83442373876.436
IN_0000036,75.661,22.168,72809000000.000,161792,74190662907.221
MX_0000003,-104.450,29.570,71964000000.000,171511,79339514734.174
ML_0000012,-8.667,11.683,71750000000.000,146503,72979649851.207
BR_0003258,-51.450,-29.967,71500000000.000,85938,69963127613.942
GN_0000010,-8.910,11.420,71000000000.000,146503,72979649851.207
CA_0006076,-134.889,67.259,70600000000.000,226171,77105048797.228
CA_0003352,-94.513,49.785,70400000000.000,201051,73595027841.705
BR_0000204,-60.578,-7.706,70100000000.000,118320,67059504120.093
FR_0000251,4.700,44.480,70099940000.000,193330,77255190134.091
DE_0000727,12.059,51.863,70093000000.000,204145,67117898591.084
IT_0000185,11.650,44.880,70091000000.000,194064,78514443283.771
BR_0000150,-67.533,-14.445,70000000000.000,108945,83325255721.609
GN_0000009,-9.170,11.250,70000000000.000,145782,69953144606.387
CI_0000030,-3.490,6.290,69900000000.000,138594,76411614198.262
IN_0000139,77.125,16.738,69863000000.000,153875,67660569748.179
CN_0000089,96.233,30.867,69384000000.000,174073,71084865844.362
CA_0001926,-63.964,53.536,69200000000.000,206872,66231675965.008
DE_0000650,8.376,49.641,68827000000.000,201257,75558448734.840
CA_0003502,-103.175,55.615,68800000000.000,210394,67828871981.661
BR_0003257,-51.696,-29.942,68600000000.000,86657,67292768814.468
MZ_0000009,31.900,-23.950,68550000000.000,95464,70220421508.989
CF_0000006,16.120,3.180,68300000000.000,134313,73933615047.115
CN_0000014,98.817,28.817,68280000000.000,171198,73853084564.300
CA_0003531,-99.789,64.344,67900000000.000,221921,77829435194.841
TD_0000009,17.770,8.330,67600000000.000,141516,64446995811.699
PT_0000033,-8.370,39.470,67490000000.000,186104,61584847785.009
CI_0000029,-3.720,6.620,67400000000.000,139313,64126089608.541
RU_0000033,129.920,49.780,67400000000.000,201500,74063179304.347
AF_0000029,71.033,34.233,67370000000.000,179063,78562406383.193
CA_0003532,-99.476,64.232,67300000000.000,221921,77829435194.841
IN_0000034,76.041,22.223,67184000000.000,161793,68458344710.031
RU_0000144,34.300,60.930,67100000000.000,217149,67038552475.180
GY_0000003,-58.580,5.850,66600000000.000,137763,67856018154.477
FR_0000252,4.880,44.930,66500000000.000,194050,70631225099.069
IN_0000172,78.435,10.943,66243000000.000,145237,72595791967.079
CA_0003530,-101.362,64.530,65600000000.000,222638,71691979256.194
BR_0002253,-50.483,-21.050,65400000000.000,98900,77075776116.407
CA_0005203,-117.353,48.999,65300000000.000,199566,64743954763.583
CA_0001949,-92.095,55.850,65000000000.000,209696,73210385819.676
FR_0001095,1.240,49.310,65000000000.000,200523,67297589923.828
LV_0000004,26.533,55.883,64500000000.000,209934,59306974848.593
BR_0000024,-67.492,-3.337,64400000000.000,124786,70828970827.792
BR_0002757,-57.359,-17.143,64000000000.000,104646,56539297513.745
FR_0001099,1.610,49.030,64000000000.000,200524,63241502109.172
TR_0000029,38.734,38.798,63835000000.000,185478,74105425895.981
GH_0000011,-0.850,10.583,63350000000.000,145079,54398198185.945
CA_0003503,-103.160,56.193,63300000000.000,210394,67828871981.661
ES_0000277,-6.185,41.578,63160000000.000,189708,71418588114.191
HU_0000036,21.067,47.883,62723000000.000,198402,68165063876.638
BR_0001286,-40.306,-16.136,62700000000.000,106120,65055551076.046
CA_0003499,-103.150,56.233,62600000000.000,210394,67828871981.661
CI_0000025,-6.600,5.760,62000000000.000,137867,61284665614.739
BR_0002910,-53.229,-27.174,61900000000.000,90254,73949832352.871
DE_0000723,12.647,51.862,61879000000.000,204146,59357458424.767
BR_0000011,-70.906,-4.341,61400000000.000,123339,58471988307.642
BR_0002008,-47.383,-20.083,61400000000.000,100346,66231665518.728
MX_0000038,-98.567,21.983,61063000000.000,160723,63380003530.306
FI_0000139,28.784,61.211,61061000000.000,217138,70905640897.358
GF_0000001,-54.430,4.980,60930000000.000,136332,64803804974.641
PT_0000039,-7.630,37.820,60883000000.000,183945,67450274349.400
BR_0000193,-62.056,-8.932,60200000000.000,116876,63748098497.664
BR_0000207,-60.709,-7.593,59500000000.000,118320,67059504120.093
CN_0000178,101.833,28.500,58943000000.000,171925,65745985812.095
CA_0005948,-140.891,67.424,58900000000.000,226159,56304374205.837
BR_0000313,-54.246,-5.697,58700000000.000,121212,70379536766.574
GH_0000015,0.230,9.280,58670000000.000,142921,57712549358.135
KG_0000005,72.100,41.170,58400000000.000,189145,67059271872.840
BR_0002716,-53.498,-25.543,58000000000.000,92414,69476233077.976
ES_0000509,-7.539,39.665,57964000000.000,186825,52061043214.040
BR_0000374,-47.894,-12.614,57900000000.000,111145,69159124438.238
CA_0006085,-128.421,68.631,57800000000.000,228344,59418186027.269
IN_0000234,82.788,21.727,57780000000.000,161086,63240067026.248
CA_0000997,-77.698,46.183,57500000000.000,196045,64866935879.863
CA_0001791,-77.421,50.134,57500000000.000,201805,64342176180.469
ES_0000973,0.290,41.361,57442000000.000,189000,57508044680.559
BR_0000357,-48.138,-13.533,57400000000.000,109704,47814112727.765
BR_0000358,-48.138,-13.533,57400000000.000,109704,47814112727.765
CA_0002596,-109.618,53.523,57153398440.000,206781,55505426688.806
BR_0000260,-58.004,-10.639,57100000000.000,114005,63377870763.484
RU_0000063,84.920,56.500,57000000000.000,210770,52410784760.649
BR_0000312,-54.084,-6.187,56900000000.000,120492,61157992790.308
TD_0000007,16.300,9.400,56700000000.000,142953,67384692518.947
FR_0000293,0.220,47.250,56500000000.000,197642,65750655325.584
RU_0000114,45.617,65.033,56400000000.000,222932,51467154204.318
CA_0002274,-110.678,50.042,56368601560.000,201739,67140214758.680
TH_0000024,100.260,15.755,56214000000.000,153201,53012504893.407
BR_0000032,-71.689,-7.056,56100000000.000,119017,61153983087.475
EE_0000004,28.190,59.377,56000000000.000,214977,59103228189.870
RU_0000109,38.483,63.833,55770000000.000,221477,56126592861.177
BR_0001699,-41.333,-21.733,55700000000.000,98198,65871822823.091
BR_0001700,-41.300,-21.753,55700000000.000,98198,65871822823.091
ZM_0000020,26.450,-14.567,55669000000.000,109134,54094484727.314
BR_0001284,-40.700,-16.167,55500000000.000,106119,59127643915.060
CA_0004759,-121.394,50.355,55400000000.000,201718,52216931733.434
CA_0005947,-139.883,67.564,55400000000.000,226881,51572490150.696
TR_0000014,30.520,40.970,55322000000.000,188341,64287741721.929
DE_0000729,13.011,51.559,55211000000.000,204146,59357458424.767
IT_0000210,10.550,44.900,55183000000.000,194061,60952046662.277
IN_0000114,76.920,16.491,55150000000.000,153154,65195706803.272
BR_0001428,-41.642,-18.971,55100000000.000,102517,58316991493.855
CA_0002957,-99.533,51.814,55100000000.000,203922,62364617618.959
CA_0002958,-99.550,51.833,55100000000.000,203922,62364617618.959
CA_0002959,-99.546,51.848,55100000000.000,203922,62364617618.959
IN_0000048,74.809,21.295,54750000000.000,160350,46145478959.059
CA_0004734,-121.342,50.421,54600000000.000,201718,52216931733.434
RU_0000155,46.046,55.539,54400000000.000,209973,61595282066.712
IN_0000033,76.994,22.492,54027000000.000,161794,59854814639.055
BR_0001179,-38.983,-12.600,54000000000.000,111163,60386666712.267
BR_0001180,-38.983,-12.600,54000000000.000,111163,60386666712.267
BR_0001181,-38.983,-12.600,54000000000.000,111163,60386666712.267
BR_0001182,-38.983,-12.600,54000000000.000,111163,60386666712.267
BR_0001183,-38.983,-12.600,54000000000.000,111163,60386666712.267
BR_0001217,-39.328,-14.312,54000000000.000,109002,56932076199.275
BR_0001218,-39.317,-14.317,54000000000.000,109002,56932076199.275
IN_0000063,77.456,19.044,53630000000.000,157475,58196477342.208
BR_0001184,-38.999,-12.584,53620000000.000,111163,60386666712.267
GY_0000002,-58.820,6.430,53400000000.000,139202,42964107835.019
IN_0000173,77.890,11.081,53233000000.000,145956,54384363867.074
DE_0000649,8.449,49.324,53131000000.000,200537,49716874305.390
CA_0003189,-100.760,49.400,53100000000.000,200319,54663258664.817
DE_0000722,13.739,51.060,53096000000.000,203428,53594965213.805
BR_0002892,-52.867,-27.171,52400000000.000,90255,51977923889.066
DE_0000785,14.688,52.153,52033000000.000,204870,54321156061.499
FR_0000304,0.220,44.410,52000000000.000,193321,46779163378.471
ES_0000364,-6.892,39.723,51958000000.000,186827,42519898524.941
BR_0000190,-61.667,-9.250,51800000000.000,116157,57637491015.513
CA_0003850,-105.800,59.267,51800000000.000,214709,54495089512.198
CA_0003872,-115.860,60.743,51700000000.000,216128,54519421736.014
BR_0002003,-46.157,-20.696,51600000000.000,99628,57540472045.663
RU_0000008,161.670,56.270,51600000000.000,210924,58989523985.445
BR_0000326,-52.569,-0.568,51500000000.000,128415,52539281665.579
BR_0000608,-42.697,-5.202,51400000000.000,121236,49214708713.562
CZ_0000014,14.230,50.790,51123000000.000,202709,49725153769.108
FR_0000250,4.780,45.580,51100000000.000,195490,46654020663.149
CA_0005931,-139.254,63.282,51000000000.000,220401,49243549724.685
CA_0002859,-101.559,50.491,50900000000.000,202477,45046119807.799
CA_0003949,-132.130,56.708,50900000000.000,211056,54706495454.088
BR_0000875,-45.253,-18.187,50816400000.000,103230,49547421310.711
CA_0001879,-68.414,55.838,50800000000.000,209744,58050661020.370
IN_0000162,79.989,14.470,50800000000.000,151000,44907345232.680
CA_0003851,-105.543,59.150,50700000000.000,214709,54495089512.198
FI_0000096,24.545,65.793,50683000000.000,225050,43356371136.467
BR_0001281,-41.014,-16.427,50500000000.000,106118,53184639319.430
ZM_0000018,27.000,-14.417,50479000000.000,109134,54094484727.314
CA_0003811,-117.623,55.715,50300000000.000,209645,46472470079.350
BR_0000111,-60.571,3.208,50200000000.000,134159,49367311717.971
CA_0003327,-93.913,48.634,50200000000.000,199613,55393993665.459
DE_0000651,8.306,49.039,50196000000.000,200537,49716874305.390
BR_0000425,-51.828,-15.738,50100000000.000,106817,47436775599.140
CA_0001963,-87.228,54.500,50000000000.000,207546,46280440196.299
BR_0000558,-44.379,-3.628,49900000000.000,124112,52309955707.458
CA_0003162,-100.977,49.267,49900000000.000,200319,54663258664.817
BR_0000040,-70.022,-7.428,49700000000.000,119021,58082466639.395
RU_0000100,161.170,68.150,49600000000.000,228204,54285089941.103
ES_0000614,-6.994,38.880,49437000000.000,185387,48029557858.671
CA_0002860,-101.842,50.533,49200000000.000,202477,45046119807.799
CA_0005478,-117.537,49.406,49200000000.000,201006,46120484678.333
CA_0003168,-101.030,49.172,49000000000.000,200319,54663258664.817
ES_0001049,-0.374,41.329,48974000000.000,189000,57508044680.559
BR_0000666,-37.998,-5.084,48900000000.000,121243,49114862466.093
BR_0001687,-41.752,-21.645,48900000000.000,98197,54347647148.818
CI_0000028,-3.940,7.950,48700000000.000,140753,48793489952.169
ES_0000535,-7.077,38.841,48570000000.000,185386,50440400412.888
CZ_0000026,14.044,50.657,48540852000.000,202709,49725153769.108
ES_0000540,-7.016,38.863,48530000000.000,185386,50440400412.888
ES_0000534,-6.976,38.884,48515000000.000,185387,48029557858.671
BR_0000189,-61.882,-9.743,48500000000.000,115437,48488692320.768
CN_0000001,97.183,31.183,48448000000.000,174795,41798748760.611
IN_0000046,75.241,21.148,48136000000.000,160351,43264380188.785
RU_0000103,72.670,65.620,48000000000.000,224426,51423191252.909
CA_0002501,-110.300,50.903,47849500000.000,202459,46034713511.598
BR_0000662,-38.198,-5.228,47800000000.000,121243,49114862466.093
CA_0001880,-69.208,57.429,47711000000.000,212621,45579506165.061
CA_0002597,-110.339,53.658,47700000000.000,206780,53677522041.345
MX_0000055,-91.483,17.433,47697000000.000,154258,56377078014.115
IN_0000079,79.616,19.561,47500000000.000,158199,52219868432.642
FI_0000098,25.540,66.424,47425000000.000,225052,40866364231.051
BR_0001213,-39.546,-14.209,47200000000.000,109001,53935910531.207
BR_0002755,-57.749,-16.733,47100000000.000,105365,41708714470.440
CA_0002862,-102.259,50.508,47100000000.000,202476,43090249457.968
BJ_0000011,2.450,6.900,46990000000.000,139325,51958499575.581
BR_0000188,-61.933,-9.867,46900000000.000,115437,48488692320.768
SE_0000057,12.375,58.355,46885500000.000,213505,56005750385.357
NA_0000033,17.080,-26.817,46852000000.000,91116,56015360972.985
SE_0000049,12.320,58.380,46830000000.000,213505,56005750385.357
CA_0002499,-110.028,50.964,46800000000.000,202459,46034713511.598
ES_0000250,-5.813,41.488,46700000000.000,188989,50825106754.725
BR_0001212,-39.704,-14.150,46500000000.000,109001,53935910531.207
RU_0000378,108.120,57.630,46500000000.000,212977,41482211237.570
ES_0000518,-6.802,39.764,46487000000.000,186827,42519898524.941
CA_0005596,-117.465,49.467,46400000000.000,201006,46120484678.333
CA_0006100,-115.889,67.228,46200000000.000,226209,37051917504.782
ES_0000303,-5.718,41.516,46137000000.000,188989,50825106754.725
ES_0000713,-5.976,37.519,46134000000.000,183949,51360666967.220
CA_0000982,-79.083,46.667,46100000000.000,196762,54198195935.345
ES_0000656,-6.940,38.898,46015000000.000,185387,48029557858.671
TH_0000047,99.980,15.934,45851000000.000,153200,44123127955.134
ES_0000769,-5.867,37.576,45823000000.000,183949,51360666967.220
CA_0005484,-117.489,49.461,45800000000.000,201006,46120484678.333
TH_0000046,99.864,16.062,45677000000.000,153200,44123127955.134
BR_0001278,-41.503,-16.569,45600000000.000,105397,47256732158.445
BR_0001669,-41.985,-21.626,45300000000.000,98197,54347647148.818
CA_0005486,-117.279,49.509,45300000000.000,201006,46120484678.333
CA_0002865,-102.644,50.581,45100000000.000,202475,41134379108.138
BR_0000660,-38.417,-5.450,45000000000.000,121243,49114862466.093
CA_0003478,-107.811,54.819,45000000000.000,208225,43147307568.959
CF_0000003,18.280,7.300,44700000000.000,140077,36859159793.166
ES_0000538,-6.763,38.906,44671000000.000,185387,48029557858.671
TH_0000160,104.162,15.335,44600000000.000,151769,44798595098.055
IN_0000031,77.733,22.756,44548000000.000,162516,48431036214.852
CA_0001807,-78.073,52.246,44300000000.000,204684,51012288758.611
CA_0002867,-102.918,50.641,44100000000.000,202475,41134379108.138
CN_0000169,118.750,39.730,44100000000.000,187078,46478896508.331
ES_0000665,-5.829,37.591,44002000000.000,183949,51360666967.220
BR_0000110,-60.910,3.464,43900000000.000,134159,49367311717.971
BR_0002887,-52.336,-27.281,43900000000.000,90256,43758229571.084
TH_0000045,99.724,16.214,43805000000.000,153200,44123127955.134
BR_0000552,-44.130,-4.126,43800000000.000,123392,49225292789.595
DZ_0000001,0.270,36.020,43750000000.000,181803,40295207868.924
CA_0003171,-100.958,48.996,43700000000.000,199599,46591801783.304
RU_0000372,148.470,62.120,43600000000.000,219537,47422897127.678
CA_0005981,-122.542,58.822,43500000000.000,213956,44193642642.053
BR_0000607,-42.214,-5.666,43400000000.000,121236,49214708713.562
CA_0003715,-123.906,56.032,43300000000.000,210352,45624882201.598
ZW_0000049,32.283,-21.183,43233000000.000,99785,46647432012.257
TH_0000161,104.142,15.782,43100000000.000,152489,50435656591.694
ZA_0000232,30.741,-24.331,42714000000.000,94742,47584968241.225
CA_0001208,-72.740,46.449,42700000000.000,196775,47761667968.500
CA_0001872,-69.592,57.687,42700000000.000,212621,45579506165.061
CA_0001873,-69.614,57.671,42700000000.000,212621,45579506165.061
CA_0004385,-123.235,53.960,42700000000.000,206754,48979661712.934
TH_0000077,99.518,16.477,42700000000.000,153200,44123127955.134
BR_0001276,-41.783,-16.600,42600000000.000,105397,47256732158.445
ES_0000539,-6.481,38.888,42563000000.000,185388,43224849570.819
ES_0000602,-6.441,38.905,42563000000.000,185388,43224849570.819
BR_0002982,-56.055,-29.309,42500000000.000,87368,48184797897.556
CN_0000167,115.600,40.230,42500000000.000,187792,42484499602.804
BR_0000308,-51.774,-6.745,42400000000.000,119777,49004996536.619
CA_0004023,-128.431,54.632,42300000000.000,208184,38672316589.386
CA_0001209,-72.766,46.536,42200000000.000,196775,47761667968.500
CA_0001205,-72.679,46.616,42000000000.000,196775,47761667968.500
SN_0000003,-13.730,13.470,42000000000.000,148653,39145139724.065
ES_0000531,-6.349,38.915,41924000000.000,185388,43224849570.819
ES_0000533,-6.344,38.908,41921000000.000,185388,43224849570.819
ES_0000280,-5.469,41.502,41856000000.000,188990,46159111488.907
ES_0000654,-6.281,38.834,41830000000.000,185388,43224849570.819
ES_0000246,-5.411,41.516,41808000000.000,188990,46159111488.907
CA_0001869,-70.421,58.640,41700000000.000,214060,42360207738.268
ES_0000363,-6.031,39.833,41610000000.000,186828,37783825421.243
GH_0000012,-0.400,10.980,41550000000.000,145080,36223493378.460
BR_0000077,-64.930,-7.552,41500000000.000,118310,42768403636.179
BR_0003224,-51.883,-29.933,41500000000.000,86656,34901862331.665
BR_0000984,-45.383,-16.907,41300000000.000,104669,35455899432.359
ES_0000517,-6.049,39.835,41168000000.000,186828,37783825421.243
BR_0000449,-51.696,-14.087,41100000000.000,108977,35844552327.273
CA_0002494,-111.153,50.844,41000000000.000,202458,42143937439.418
BR_0000983,-45.539,-17.031,40900000000.000,104669,35455899432.359
BR_0002884,-51.904,-27.461,40900000000.000,90257,41010027244.148
CA_0001796,-76.909,51.314,40900000000.000,203247,48455468518.186
CA_0001797,-76.866,51.449,40900000000.000,203247,48455468518.186
CA_0004754,-121.032,50.764,40900000000.000,202438,46286873642.787
BR_0000266,-55.551,-10.956,40700000000.000,114009,45196640367.738
BR_0001274,-42.003,-16.761,40600000000.000,105396,41328824997.459
CA_0002855,-103.601,50.661,40600000000.000,202473,37222638408.476
NO_0000191,11.118,59.609,40540000000.000,215663,41463175674.632
NO_0000193,11.153,59.637,40540000000.000,215663,41463175674.632
ES_0000955,-0.880,41.660,40434000000.000,189719,48176054148.922
BR_0001211,-40.081,-13.865,40400000000.000,109720,41964756578.697
CA_0001207,-72.930,46.894,40400000000.000,196775,47761667968.500
ES_0001196,-0.898,41.683,40311000000.000,189719,48176054148.922
BR_0000697,-36.765,-5.290,40300000000.000,121967,42994644630.943
ES_0000663,-5.330,37.695,40252000000.000,183950,46455756491.072
BR_0000202,-59.772,-8.375,40100000000.000,117601,45682910758.832
BR_0000584,-43.805,-8.098,40100000000.000,117633,39625915091.518
BR_0000696,-36.833,-5.383,40100000000.000,121967,42994644630.943
ZA_0000004,20.519,-30.474,40073000000.000,86082,44867946403.983
IN_0000071,80.349,18.852,40000000000.000,157481,40785525402.687
RU_0000393,134.120,68.620,40000000000.000,228868,38997142780.477
BR_0001068,-44.157,-11.611,39600000000.000,112592,42279724042.303
US_0005736,-95.237,35.262,39149000000.000,181610,31871279710.714
CA_0004744,-120.867,50.758,39100000000.000,202439,40461191848.260
BR_0000225,-57.043,-0.998,39000000000.000,128407,40177803731.017
BR_0002784,-56.581,-17.056,39000000000.000,105368,38711867449.067
TH_0000058,99.131,16.854,38862000000.000,153919,38187559072.690
ES_0000594,-6.188,38.891,38712000000.000,185388,43224849570.819
BR_0003223,-52.377,-29.995,38700000000.000,86656,34901862331.665
BR_0000693,-36.882,-5.662,38600000000.000,121247,39916331191.962
CA_0003328,-93.403,48.609,38600000000.000,199614,40925013981.639
ZA_0000029,28.063,-26.820,38564000000.000,91137,43993429204.500
BR_0002783,-56.633,-16.944,38500000000.000,105368,38711867449.067
CN_0000188,112.950,23.570,38363000000.000,164027,39323871982.484
FR_0000291,1.340,47.590,38300000000.000,198364,42650357293.795
BR_0000694,-36.883,-5.617,38100000000.000,121247,39916331191.962
BR_0000695,-36.891,-5.616,38100000000.000,121247,39916331191.962
